begin month,end month,100e,90e,80e,70e,60e,50e,40e,30e,20e,10e,0e
10/31/73,9/30/74,0.589755252,0.619633504,0.727669938,0.680882755,0.712229413,0.744041852,0.776308863,0.809019592,0.842163527,0.875730486,0.909710606
11/30/73,10/31/74,0.622827612,0.650303112,0.759964475,0.706413325,0.735030946,0.7640126,0.793350353,0.823036499,0.853063555,0.883424248,0.914111513
12/31/73,11/30/74,0.699918092,0.722728617,0.836515815,0.768395736,0.791250195,0.814117324,0.836996283,0.859886301,0.882786677,0.905696764,0.928615971
1/31/74,12/31/74,0.686108726,0.711580035,0.827986249,0.762522653,0.787993962,0.813465271,0.838936581,0.86440789,0.889879199,0.915350508,0.940821817
2/28/74,1/31/75,0.802287103,0.821061487,0.937981347,0.855979396,0.872103058,0.887323033,0.901629008,0.915010515,0.927456922,0.938957437,0.949501099
3/31/74,2/28/75,0.84694286,0.86428049,0.97930865,0.895416948,0.909175783,0.921700938,0.93297126,0.942965111,0.951660355,0.959034336,0.965063872
4/30/74,3/31/75,0.900228775,0.9161367,1.025950335,0.943465016,0.954827133,0.964614438,0.972795854,0.979339479,0.984212562,0.987381471,0.988811668
5/31/74,4/30/75,0.954570218,0.96692883,1.077107036,0.985758624,0.992155491,0.996489221,0.99872025,0.998807997,0.996710831,0.992386034,0.985789766
6/30/74,5/31/75,1.04841826,1.054805024,1.159041042,1.060468655,1.059737207,1.056624689,1.051126919,1.043239706,1.032958846,1.020280129,1.005199332
7/31/74,6/30/75,1.117125425,1.119041879,1.223261048,1.114853851,1.108779249,1.100070657,1.088742739,1.074810051,1.058287041,1.039188051,1.017527315
8/31/74,7/31/75,1.115711048,1.115582696,1.221179424,1.108101272,1.100839505,1.091289324,1.07949357,1.065494018,1.049331415,1.031045509,1.01067508
9/30/74,8/31/75,1.200516244,1.190961123,1.28073394,1.165670152,1.15012469,1.13276321,1.113667115,1.092913013,1.070573067,1.046715313,1.021403949
10/31/74,9/30/75,1.270407867,1.24640179,1.318052687,1.195753587,1.169253279,1.142050995,1.114200492,1.085750174,1.056743742,1.027220756,0.997217106
11/30/74,10/31/75,1.256597464,1.240004047,1.312603267,1.201939406,1.180672656,1.158038608,1.134119779,1.108992174,1.082725921,1.055385824,1.027031862
12/31/74,11/30/75,1.333226216,1.304152047,1.368005197,1.242861552,1.210811537,1.177921591,1.144255049,1.109869031,1.074815191,1.039140354,1.002887068
1/31/75,12/31/75,1.395952712,1.357194169,1.409887809,1.279677084,1.240918541,1.202159999,1.163401456,1.124642914,1.085884371,1.047125829,1.008367286
2/28/75,1/31/76,1.326610839,1.295750958,1.349717124,1.233609339,1.202312308,1.170853326,1.139223253,1.107412252,1.075409713,1.043204182,1.010783273
3/31/75,2/29/76,1.289332631,1.26186527,1.311869284,1.206585931,1.178757744,1.150791772,1.122677815,1.094404641,1.06595985,1.037329723,1.008499037
4/30/75,3/31/76,1.256670587,1.233840794,1.284467358,1.18795605,1.164888608,1.141728272,1.118466857,1.09509519,1.071602953,1.047978496,1.024208621
5/31/75,4/30/76,1.19927593,1.184564189,1.240685746,1.15533685,1.140834284,1.126415969,1.112090899,1.097869396,1.083763364,1.069786602,1.055955203
6/30/75,5/31/76,1.127879831,1.115675407,1.172040433,1.091620007,1.079793577,1.068120633,1.056618356,1.045306592,1.034208385,1.023350655,1.012765044
7/31/75,6/30/76,1.137268454,1.125154109,1.179696905,1.101532427,1.090070165,1.078876136,1.067982614,1.057427269,1.047254342,1.03751614,1.02827497
8/31/75,7/31/76,1.191480596,1.176855432,1.224496447,1.147841585,1.133468816,1.11919794,1.105039985,1.091007628,1.077115521,1.063380685,1.049823009
9/30/75,8/31/76,1.219109046,1.203889108,1.256530804,1.173449892,1.158230655,1.143011698,1.127793048,1.112574737,1.097356802,1.082139284,1.066922231
10/31/75,9/30/76,1.267162624,1.248520696,1.297368876,1.21098655,1.192080117,1.173069917,1.153946576,1.134699559,1.115316979,1.095785376,1.076089448
11/30/75,10/31/76,1.157019804,1.146962859,1.198981109,1.126700223,1.116485617,1.106208623,1.095863276,1.085442822,1.074939591,1.064344827,1.053648498
12/31/75,11/30/76,1.15339784,1.147135324,1.196642794,1.134808983,1.128758147,1.122792322,1.116920427,1.111152675,1.105500814,1.099978426,1.094601305
1/31/76,12/31/76,1.247790182,1.230644593,1.272534092,1.196353414,1.179207825,1.162062235,1.144916646,1.127771056,1.110625467,1.093479877,1.076334288
2/29/76,1/31/77,1.103843317,1.098243601,1.149605163,1.086960014,1.081273956,1.075556835,1.069807408,1.064024365,1.058206324,1.052351827,1.046459333
3/31/76,2/28/77,1.059836596,1.057282729,1.11713855,1.052270648,1.049815483,1.047396435,1.045015288,1.042673946,1.040374444,1.038118956,1.035909812
4/30/76,3/31/77,1.053321004,1.050658914,1.11553066,1.045455267,1.042917648,1.040425677,1.037981669,1.035588095,1.033247603,1.030963025,1.028737403
5/31/76,4/30/77,1.07407199,1.068381094,1.1365693,1.057005684,1.051321358,1.045639418,1.039959972,1.034283136,1.02860903,1.022937786,1.01726954
6/30/76,5/31/77,1.098926704,1.093077412,1.160348343,1.081370034,1.075511695,1.069650075,1.063785028,1.0579164,1.052044027,1.046167735,1.040287339
7/31/76,6/30/77,1.104778935,1.097487442,1.165078385,1.082982701,1.075772002,1.068590925,1.061440966,1.054323724,1.04724091,1.040194356,1.033186027
8/31/76,7/31/77,1.104027911,1.095737527,1.161728104,1.079176677,1.070906812,1.062644416,1.054389838,1.046143447,1.037905637,1.029676826,1.021457462
9/30/76,8/31/77,1.109360311,1.099014454,1.160727147,1.078284016,1.067898417,1.057498508,1.047083709,1.036653409,1.026206963,1.015743688,1.005262864
10/31/76,9/30/77,1.121870583,1.109668872,1.169860076,1.085238563,1.073009263,1.060770034,1.048520476,1.036260167,1.023988662,1.011705493,0.999410163
11/30/76,10/31/77,1.159676231,1.141677793,1.195513612,1.105758953,1.087839784,1.069948307,1.052085187,1.034251116,1.016446803,0.998672986,0.980930422
12/31/76,11/30/77,1.173502779,1.151210288,1.204924414,1.106898754,1.084883417,1.062964255,1.04114325,1.019422439,0.997803915,0.97628983,0.954882397
1/31/77,12/31/77,1.112397732,1.096195628,1.152364224,1.06379142,1.047589316,1.031387212,1.015185108,0.998983003,0.982780899,0.966578795,0.950376691
2/28/77,1/31/78,1.077113829,1.066837214,1.128675254,1.045920955,1.035278607,1.024511611,1.013618564,1.002598043,0.991448602,0.980168773,0.968757068
3/31/77,2/28/78,1.083290141,1.072409912,1.129667633,1.050321053,1.039109975,1.027786134,1.01634826,1.004795062,0.99312523,0.981337434,0.969430326
4/30/77,3/31/78,1.1334798,1.116763739,1.172156344,1.083344906,1.066642247,1.04994417,1.033250732,1.016561994,0.999878014,0.983198856,0.966524582
5/31/77,4/30/78,1.173239911,1.151986458,1.204313972,1.109715551,1.088700707,1.067768059,1.046918984,1.026154893,1.005477227,0.984887462,0.964387105
6/30/77,5/31/78,1.197998462,1.172974328,1.228063017,1.123366146,1.098786746,1.074360321,1.050089321,1.025976246,1.002023654,0.978234156,0.954610419
7/31/77,6/30/78,1.154525194,1.132653598,1.193201621,1.089112319,1.067446044,1.045851716,1.024331187,1.002886376,0.981519268,0.960231916,0.939026449
8/31/77,7/31/78,1.230915377,1.201641884,1.262864675,1.143561777,1.11476285,1.086130008,1.057667422,1.029379402,1.001270404,0.973345039,0.945608074
9/30/77,8/31/78,1.292449005,1.257258353,1.318152645,1.187540379,1.153024121,1.118744033,1.084706124,1.050916607,1.017381911,0.984108687,0.951103821
10/31/77,9/30/78,1.275464278,1.242284686,1.309699807,1.17638468,1.143673382,1.111127605,1.078752376,1.046552933,1.014534726,0.982703436,0.951064981
11/30/77,10/31/78,1.185187341,1.160343627,1.236971078,1.110898815,1.086302486,1.061793547,1.037374627,1.01304846,0.988817895,0.964685896,0.940655553
12/31/77,11/30/78,1.144433734,1.124112315,1.201888126,1.083531145,1.063272935,1.043037399,1.022825408,1.00263788,0.982475777,0.962340116,0.942231968
1/31/78,12/31/78,1.140347181,1.121238949,1.201517707,1.083022485,1.063914253,1.04480602,1.025697788,1.006589556,0.987481324,0.968373092,0.94926486
2/28/78,1/31/79,1.209924729,1.182925077,1.263466145,1.129668251,1.103408993,1.077394459,1.051623622,1.02609546,1.000808957,0.975763102,0.950956892
3/31/78,2/28/79,1.184423463,1.158963679,1.245453444,1.108647151,1.083789329,1.059131086,1.034671888,1.010411203,0.986348501,0.962483252,0.938814931
4/30/78,3/31/79,1.191506038,1.166091511,1.255977146,1.115681088,1.090688882,1.065841194,1.04113995,1.016587114,0.992184681,0.967934686,0.943839197
5/31/78,4/30/79,1.136720659,1.117141475,1.212652603,1.078008993,1.058456178,1.038912652,1.019378679,0.999854534,0.980340504,0.960836884,0.941343983
6/30/78,5/31/79,1.088175507,1.075299077,1.177660009,1.04937006,1.036313203,1.023191762,1.010003329,0.99674538,0.983415257,0.97001017,0.95652718
7/31/78,6/30/79,1.122343907,1.108091961,1.212910423,1.079467276,1.065091339,1.050670728,1.036203623,1.021688099,1.007122127,0.992503559,0.977830127
8/31/78,7/31/79,1.066508133,1.056212368,1.163730215,1.035644716,1.025373713,1.015111905,1.004859821,0.994618034,0.984387162,0.974167874,0.963960894
9/30/78,8/31/79,1.071569152,1.058488766,1.169003611,1.032456804,1.019511077,1.006616539,0.993776842,0.980995997,0.968278411,0.955628946,0.943052975
10/31/78,9/30/79,1.061031905,1.04819923,1.161529526,1.02267239,1.009984595,0.997351962,0.98477848,0.972268531,0.95982694,0.947459036,0.935170713
11/30/78,10/31/79,1.039574512,1.025886297,1.134378298,0.998489107,0.984779428,0.971061849,0.957335954,0.943601298,0.929857402,0.916103751,0.902339793
12/31/78,11/30/79,1.069373733,1.054714762,1.171207276,1.025362126,1.010667347,0.995959456,0.981237802,0.966501686,0.951750366,0.936983043,0.922198865
1/31/79,12/31/79,1.075316653,1.059664429,1.182802599,1.028359981,1.012707757,0.997055533,0.981403309,0.965751085,0.950098862,0.934446638,0.918794414
2/28/79,1/31/80,1.086171344,1.066873012,1.193368007,1.028498049,1.009423334,0.990425103,0.971504356,0.952662112,0.933899406,0.915217294,0.896616848
3/31/79,2/29/80,1.085280678,1.060004511,1.1817124,1.010072911,0.985422431,0.960985534,0.936764796,0.912762836,0.888982315,0.865425937,0.842096452
4/30/79,3/31/80,0.896086588,0.890964588,1.016456377,0.8804433,0.875038858,0.869534954,0.86392876,0.858217343,0.852397657,0.846466534,0.840420685
5/31/79,4/30/80,0.940627093,0.941116505,1.08014138,0.941642903,0.941670988,0.941536101,0.941233336,0.940757588,0.940103543,0.939265666,0.938238193
6/30/79,5/31/80,1.016104683,1.012171869,1.153278769,1.00377004,0.999293747,0.994628854,0.989771467,0.984717588,0.979463105,0.974003792,0.968335303
7/31/79,6/30/80,1.014770973,1.007953097,1.145029842,0.994016374,0.98689223,0.979660545,0.972318429,0.964862889,0.95729082,0.949599007,0.941784112
8/31/79,7/31/80,1.068854581,1.056424174,1.181065963,1.031476763,1.018957927,1.006407718,0.993825118,0.981209067,0.968558456,0.955872127,0.94314887
9/30/79,8/31/80,1.039814033,1.02748336,1.145841004,1.002853056,0.990554505,0.978267807,0.965993604,0.953732585,0.941485489,0.929253114,0.91703632
10/31/79,9/30/80,1.058487574,1.044144985,1.159567691,1.015472473,1.001142996,0.986818361,0.972498834,0.958184697,0.943876256,0.929573842,0.915277808
11/30/79,10/31/80,1.193273361,1.168188868,1.289073507,1.118130122,1.09315872,1.068227992,1.043339556,1.01849512,0.993696485,0.968945549,0.944244318
12/31/79,11/30/80,1.193884669,1.165690039,1.281432153,1.109472832,1.081454607,1.05349972,1.025610639,0.997789957,0.970040408,0.942364873,0.914766391
1/31/80,12/31/80,1.142233563,1.120360673,1.235977779,1.076614894,1.054742004,1.032869114,1.010996224,0.989123334,0.967250445,0.945377555,0.923504665
2/29/80,1/31/81,1.078311203,1.065925846,1.177900751,1.040552478,1.027555154,1.014344286,1.000914846,0.987261649,0.97337934,0.959262397,0.944905116
3/31/80,2/28/81,1.106190213,1.095214298,1.207763638,1.072847381,1.061445221,1.049889313,1.038173287,1.026290415,1.014233586,1.001995282,0.989567541
4/30/80,3/31/81,1.330192419,1.296738706,1.396107421,1.230762955,1.19824105,1.16602988,1.134129511,1.102540009,1.071261442,1.040293875,1.009637375
5/31/80,4/30/81,1.282306695,1.238537427,1.315303379,1.153869297,1.1129385,1.072922515,1.033806242,0.995574915,0.958214087,0.921709623,0.886047694
6/30/80,5/31/81,1.198208989,1.162469959,1.237586883,1.092794126,1.058842554,1.025472232,0.992676074,0.960447105,0.928778466,0.897663408,0.867095287
7/31/80,6/30/81,1.168410106,1.138334759,1.214446264,1.079058881,1.049859426,1.020953012,0.992340182,0.964021478,0.935997444,0.908268625,0.880835568
8/31/80,7/31/81,1.066829746,1.045752423,1.134966222,1.003646186,0.98261799,0.961606906,0.940613321,0.919637632,0.898680252,0.877741603,0.856822121
9/30/80,8/31/81,1.001220358,0.989028933,1.082288076,0.964398682,0.951952742,0.939414507,0.926779878,0.914044512,0.901203798,0.888252844,0.875186447
10/31/80,9/30/81,0.922794602,0.92030543,1.018206474,0.914962986,0.912097755,0.909094548,0.905946335,0.902645603,0.899184309,0.895553836,0.891744937
11/30/80,10/31/81,0.945691132,0.948002466,1.046672191,0.952575757,0.954835709,0.95707639,0.959296577,0.961494941,0.963670036,0.965820284,0.967943962
12/31/80,11/30/81,0.979602374,0.984154969,1.083638218,0.993560335,0.998426955,1.003413189,1.008527718,1.01378008,1.019180784,1.024741436,1.030474885
1/31/81,12/31/81,0.978348213,0.981002131,1.071421422,0.986309966,0.988963884,0.991617802,0.994271719,0.996925637,0.999579555,1.002233472,1.00488739
2/28/81,1/31/82,0.963618283,0.968370613,1.054787124,0.97790664,0.982690321,0.987484436,0.992288977,0.997103935,1.001929304,1.006765074,1.011611238
3/31/81,2/28/82,0.925723269,0.938450657,1.023816169,0.964287259,0.97739916,0.990641949,1.004017017,1.017525774,1.031169652,1.044950102,1.058868596
4/30/81,3/31/82,0.869353193,0.885653901,0.963371692,0.919011938,0.936078869,0.953411014,0.971013487,0.988891533,1.007050535,1.025496015,1.044233643
5/31/81,4/30/82,0.891027319,0.910069985,0.990039745,0.949424443,0.969761778,0.990557079,1.011824456,1.033578606,1.05583484,1.078609121,1.101918093
6/30/81,5/31/82,0.877103806,0.896766518,0.978013941,0.937092487,0.95776966,0.978799225,1.000188639,1.021945568,1.044077898,1.066593743,1.089501451
7/31/81,6/30/82,0.828154653,0.849903513,0.933650486,0.894599441,0.917564604,0.940953755,0.964776646,0.989043328,1.013764167,1.038949856,1.064611422
8/31/81,7/31/82,0.839651911,0.868152269,0.955002312,0.926845843,0.957066401,0.987888441,1.019326777,1.051396708,1.084114047,1.117495139,1.151556883
9/30/81,8/31/82,0.929924973,0.95806249,1.044406765,1.015790521,1.045400675,1.075521791,1.106164372,1.137339206,1.169057385,1.20133031,1.234169703
10/31/81,9/30/82,1.010435915,1.035406061,1.113924841,1.085559536,1.110742394,1.135995689,1.161319189,1.186712662,1.21217588,1.237708613,1.263310633
11/30/81,10/31/82,1.053102485,1.073071689,1.149210281,1.112998661,1.132956491,1.152910594,1.172860999,1.192807739,1.212750842,1.23269034,1.252626262
12/31/81,11/30/82,1.0562415,1.07008571,1.133674632,1.097779654,1.111629359,1.125480868,1.139334166,1.15318924,1.167046075,1.180904659,1.194764977
1/31/82,12/31/82,1.120791193,1.133046858,1.189165172,1.15755819,1.169813856,1.182069521,1.194325187,1.206580853,1.218836519,1.231092184,1.24334785
2/28/82,1/31/83,1.191828236,1.197161876,1.246993836,1.207445357,1.212397077,1.217223354,1.221925105,1.226503239,1.230958655,1.235292243,1.239504885
3/31/82,2/28/83,1.281776578,1.279549839,1.321768329,1.274772479,1.272226575,1.269578886,1.266831603,1.263986854,1.261046709,1.258013179,1.254888217
4/30/82,3/31/83,1.364939754,1.35293737,1.389113806,1.328741966,1.316552509,1.304304147,1.2919985,1.279637132,1.267221547,1.254753198,1.242233486
5/31/82,4/30/83,1.401938924,1.385695154,1.422705027,1.352809442,1.336174235,1.319415097,1.302535119,1.285537292,1.268424509,1.251199568,1.233865177
6/30/82,5/31/83,1.461174024,1.434978181,1.458934073,1.383024889,1.357256802,1.331621086,1.306113037,1.280728171,1.25546221,1.230311075,1.205270869
7/31/82,6/30/83,1.570540481,1.534978456,1.538584814,1.465362471,1.431263199,1.397608433,1.364378724,1.33155574,1.29912219,1.267061748,1.235358987
8/31/82,7/31/83,1.582480184,1.534333407,1.524309857,1.442452025,1.398530972,1.355844904,1.314318715,1.273883266,1.234474807,1.19603446,1.158507764
9/30/82,8/31/83,1.489521477,1.447839854,1.443243774,1.367643038,1.329006725,1.291271972,1.254388957,1.218311462,1.182996553,1.148404294,1.11449749
10/31/82,9/30/83,1.497086895,1.453091483,1.450821918,1.36916665,1.32906548,1.290102483,1.252208468,1.215319739,1.179377562,1.144327692,1.110119951
11/30/82,10/31/83,1.360747143,1.327353892,1.331625992,1.262773804,1.231508753,1.200879427,1.170853181,1.141399567,1.112490152,1.084098355,1.056199299
12/31/82,11/30/83,1.315012576,1.288271374,1.302893835,1.235279066,1.209015828,1.182900275,1.156927056,1.131091074,1.105387474,1.079811628,1.05435912
1/31/83,12/31/83,1.282457142,1.257694628,1.27967237,1.208169601,1.183407088,1.158644574,1.133882061,1.109119547,1.084357034,1.05959452,1.034832007
2/28/83,1/31/84,1.256695335,1.236453905,1.267066386,1.19558801,1.174960484,1.154201158,1.133308438,1.112280707,1.09111632,1.069813606,1.048370866
3/31/83,2/29/84,1.188761582,1.171933127,1.208012198,1.137736575,1.120362825,1.102801558,1.085049799,1.067104504,1.048962571,1.030620825,1.012076026
4/30/83,3/31/84,1.161868125,1.147607777,1.187591377,1.118607024,1.103856621,1.088932517,1.07382917,1.058540801,1.043061378,1.027384604,1.011503904
5/31/83,4/30/84,1.088653209,1.079269133,1.11857086,1.060085933,1.050274761,1.040308582,1.030180445,1.019882977,1.009408349,0.998748244,0.987893813
6/30/83,5/31/84,1.010629952,1.007970575,1.047758251,1.002310746,0.999298508,0.996156171,0.992876752,0.989452756,0.985876132,0.982138221,0.978229695
7/31/83,6/30/84,1.000895831,0.999757788,1.040710529,0.997299863,0.995973028,0.994575858,0.993104156,0.991553389,0.989918646,0.9881946,0.986375465
8/31/83,7/31/84,0.973832463,0.981206836,1.03011246,0.995865378,1.003145884,1.010391185,1.017599046,1.024767039,1.031892521,1.038972611,1.046004161
9/30/83,8/31/84,1.063791787,1.062289356,1.10627926,1.059195161,1.057599809,1.055969651,1.054302504,1.052595996,1.05084755,1.049054358,1.047213355
10/31/83,9/30/84,1.044327085,1.043834906,1.087826444,1.04265078,1.041951206,1.041174377,1.040315693,1.039370181,1.038332457,1.037196682,1.035956513
11/30/83,10/31/84,1.062336586,1.064127294,1.111169918,1.067331727,1.068731973,1.069987768,1.071091078,1.072033261,1.072805011,1.073396289,1.073796253
12/31/83,11/30/84,1.035212327,1.040512355,1.088126807,1.050949457,1.056080089,1.061147384,1.066147431,1.071075992,1.075928467,1.080699849,1.085384685
1/31/84,12/31/84,1.045099061,1.050276341,1.097129974,1.060630903,1.065808183,1.070985464,1.076162745,1.081340026,1.086517306,1.091694587,1.096871868
2/29/84,1/31/85,1.094408142,1.095619484,1.135531546,1.097900246,1.098969473,1.099991133,1.100965129,1.101891364,1.10276974,1.103600158,1.104382519
3/31/84,2/28/85,1.120256972,1.117758057,1.154386962,1.112526929,1.10979476,1.106984886,1.104097328,1.10113211,1.098089255,1.094968784,1.091770721
4/30/84,3/31/85,1.109813082,1.110367966,1.151987601,1.111244066,1.111563914,1.111804034,1.111963722,1.112042265,1.112038941,1.11195302,1.111783764
5/31/84,4/30/85,1.113162972,1.11619675,1.16044168,1.12214591,1.12506058,1.127934828,1.130768288,1.133560588,1.136311354,1.139020205,1.141686756
6/30/84,5/31/85,1.232929569,1.232556391,1.278599591,1.23164067,1.23109832,1.23049977,1.229845118,1.229134459,1.228367887,1.227545498,1.226667386
7/31/84,6/30/85,1.236303511,1.235741298,1.28157001,1.234436853,1.233694778,1.232892907,1.232031317,1.231110087,1.230129296,1.229089021,1.227989341
8/31/84,7/31/85,1.318836,1.304260148,1.335658694,1.275497812,1.261305206,1.247234384,1.233282518,1.219446866,1.205724771,1.192113656,1.17861102
9/30/84,8/31/85,1.212087143,1.209941259,1.248153364,1.205375031,1.202954316,1.200441619,1.197836751,1.195139527,1.192349757,1.189467254,1.186491827
10/31/84,9/30/85,1.208621116,1.205901758,1.240928524,1.200264957,1.19734796,1.194365527,1.19131788,1.188205236,1.185027815,1.181785835,1.178479511
11/30/84,10/31/85,1.252024399,1.242143311,1.272031119,1.22232544,1.212389136,1.202434898,1.192462954,1.18247353,1.172466847,1.162443123,1.152402571
12/31/84,11/30/85,1.312604513,1.296073625,1.324558525,1.263172005,1.246799352,1.230477562,1.214205733,1.197982981,1.181808444,1.165681282,1.149600672
1/31/85,12/31/85,1.319970969,1.303901454,1.336752432,1.271762426,1.255692912,1.239623398,1.223553884,1.207484369,1.191414855,1.175345341,1.159275827
2/28/85,1/31/86,1.258776432,1.247629598,1.284467656,1.225138684,1.213792796,1.202378717,1.190895502,1.179342184,1.167717782,1.156021293,1.144251697
3/31/85,2/28/86,1.355215118,1.340396414,1.366827479,1.310705619,1.295832752,1.280941036,1.266030056,1.251099381,1.236148572,1.221177172,1.206184714
4/30/85,3/31/86,1.425535237,1.406592483,1.418966317,1.368754906,1.349860804,1.330983661,1.312123865,1.293281817,1.274457931,1.255652634,1.236866365
5/31/85,4/30/86,1.462917588,1.438462945,1.436591466,1.389840405,1.365675543,1.341610361,1.317646459,1.293785469,1.270029061,1.246378938,1.222836843
6/30/85,5/31/86,1.431601443,1.401791337,1.392632349,1.342743923,1.31351206,1.284478476,1.255646025,1.227017617,1.198596217,1.17038485,1.142386597
7/31/85,6/30/86,1.455557916,1.424928279,1.419113349,1.364244337,1.334195839,1.304346957,1.274700744,1.245260316,1.21602885,1.187009592,1.158205853
8/31/85,7/31/86,1.364874408,1.346716248,1.349523029,1.310440574,1.292323726,1.274221334,1.256133758,1.238061374,1.220004566,1.201963734,1.183939292
9/30/85,8/31/86,1.449500738,1.423943859,1.420478092,1.373066559,1.347749725,1.322516584,1.297369069,1.272309176,1.247338959,1.222460539,1.197676106
10/31/85,9/30/86,1.385428095,1.363512094,1.3651974,1.319871519,1.298149316,1.276494135,1.254907235,1.233389912,1.211943489,1.190569329,1.169268825
11/30/85,10/31/86,1.354055486,1.335837718,1.337027952,1.299442173,1.281265097,1.263102307,1.244954186,1.22682113,1.20870355,1.190601871,1.172516535
12/31/85,11/30/86,1.318004201,1.302728216,1.303987113,1.272172639,1.256892959,1.241611958,1.226329586,1.211045794,1.195760526,1.180473727,1.165185337
1/31/86,12/31/86,1.27166201,1.258384733,1.258777438,1.23183018,1.218552904,1.205275627,1.191998351,1.178721074,1.165443798,1.152166521,1.138889245
2/28/86,1/31/87,1.362066361,1.338847944,1.335007402,1.292919103,1.270209863,1.247671539,1.22530473,1.203110038,1.181088071,1.159239434,1.13756474
3/31/86,2/28/87,1.300490962,1.280832679,1.287772122,1.241689992,1.222207655,1.202786075,1.183426348,1.164129599,1.144896976,1.12572966,1.106628857
4/30/86,3/31/87,1.259806279,1.239427283,1.256053816,1.198759508,1.178472303,1.158217316,1.137995406,1.117807462,1.097654405,1.077537191,1.057456811
5/31/86,4/30/87,1.238799585,1.216454589,1.239204901,1.171804956,1.149501139,1.127211895,1.104937677,1.082678957,1.060436228,1.038210003,1.016000815
6/30/86,5/31/87,1.2338643,1.214048498,1.240247326,1.174288226,1.154340119,1.1343441,1.114298078,1.094199837,1.074047032,1.053837172,1.033567614
7/31/86,6/30/87,1.246515426,1.224211722,1.245744506,1.179402224,1.156890489,1.134303176,1.111636851,1.088887871,1.066052364,1.043126212,1.020105034
8/31/86,7/31/87,1.343426462,1.309228566,1.325159422,1.241004835,1.20698224,1.173021421,1.139124156,1.105292292,1.07152775,1.037832522,1.004208686
9/30/86,8/31/87,1.293309265,1.261556221,1.282398082,1.197773392,1.165736112,1.133596249,1.101349519,1.068991398,1.036517101,1.003921566,0.971199433
10/31/86,9/30/87,1.348118934,1.309882321,1.327072797,1.233518855,1.195394221,1.157309207,1.11926504,1.081262996,1.043304407,1.00539066,0.967523202
11/30/86,10/31/87,1.054753129,1.047192688,1.086754642,1.03205706,1.024481574,1.016900764,1.009314464,1.001722501,0.994124696,0.986520861,0.9789108
12/31/86,11/30/87,0.994664182,0.992768889,1.035757514,0.988999766,0.987126423,0.985260901,0.983403474,0.981554426,0.979714056,0.977882676,0.976060615
1/31/87,12/31/87,1.061634112,1.054005251,1.092776793,1.03874753,1.03111867,1.023489809,1.015860949,1.008232088,1.000603228,0.992974367,0.985345507
2/28/87,1/31/88,1.018964751,1.017974321,1.058147485,1.016018659,1.015053833,1.014097962,1.013151263,1.012213967,1.011286308,1.010368531,1.009460886
3/31/87,2/29/88,1.044637697,1.0417049,1.079759731,1.035933993,1.033097959,1.030296332,1.02753027,1.024800982,1.022109733,1.019457847,1.016846709
4/30/87,3/31/88,1.028878762,1.026741263,1.064899364,1.022698323,1.020799859,1.018988406,1.017268008,1.015642968,1.01411786,1.012697559,1.011387259
5/31/87,4/30/88,1.037619597,1.036396195,1.075725159,1.03435353,1.033549342,1.032900923,1.032417326,1.032108319,1.031984461,1.032057175,1.032338847
6/30/87,5/31/88,1.022736717,1.022634962,1.062499427,1.02297928,1.023447858,1.024130627,1.025041349,1.026194995,1.027607875,1.02929779,1.031284212
7/31/87,6/30/88,1.017706175,1.01830489,1.059545047,1.020223555,1.021577101,1.023218523,1.025168919,1.0274515,1.030091858,1.033118289,1.03656215
8/31/87,7/31/88,0.983714407,0.986166399,1.029803936,0.992119967,0.995677551,0.999664791,1.004118017,1.009077772,1.014589444,1.020704011,1.027478928
9/30/87,8/31/88,0.921428324,0.928970845,0.974789477,0.945893698,0.955384928,0.965648125,0.976757651,0.988797732,1.001864157,1.016066328,1.031529768
10/31/87,9/30/88,0.953366718,0.96086371,1.009431431,0.977792509,0.98734461,0.997714905,1.008984759,1.021246694,1.034606369,1.049185001,1.065122336
11/30/87,10/31/88,1.224702852,1.207049669,1.239956519,1.171781717,1.154167461,1.136566702,1.118979714,1.101406779,1.083848183,1.066304223,1.048775204
12/31/87,11/30/88,1.275013728,1.249602985,1.276339748,1.199263419,1.174336844,1.149573926,1.124975815,1.100543674,1.076278675,1.052182004,1.028254854
1/31/88,12/31/88,1.220326085,1.199904865,1.23160987,1.159062423,1.138641202,1.118219982,1.097798761,1.07737754,1.056956319,1.036535099,1.016113878
2/29/88,1/31/89,1.22176351,1.19867899,1.230547526,1.152754569,1.129915465,1.107158967,1.084485482,1.061895415,1.039389179,1.016967187,0.994629853
3/31/88,2/28/89,1.14912586,1.132046805,1.16874459,1.097747045,1.080524556,1.063252436,1.045929736,1.02855548,1.011128672,0.993648286,0.976113271
4/30/88,3/31/89,1.151235167,1.135162051,1.174750292,1.102863111,1.086634402,1.070350849,1.054010868,1.037612812,1.021154968,1.004635559,0.988052732
5/31/88,4/30/89,1.187566226,1.170235064,1.211947079,1.135487245,1.118068543,1.100618535,1.08313607,1.06561994,1.048068877,1.030481548,1.012856552
6/30/88,5/31/89,1.206771494,1.189974849,1.236045046,1.156279287,1.139377798,1.122438678,1.10546047,1.088441641,1.071380577,1.054275576,1.037124844
7/31/88,6/30/89,1.155915598,1.145987341,1.194723534,1.12594559,1.115826751,1.105638778,1.095378589,1.085042917,1.074628294,1.064131037,1.053547229
